ville;code_commune;nom_commune;zone;annee;type_local;prix_m2_median;nb_ventes
Lille;59106;Bouvines;peripherie;2025;Appartement;;2
Lille;59106;Bouvines;peripherie;2025;Maison;;15
Lille;59128;Capinghem;peripherie;2021;Appartement;;4
Lille;59128;Capinghem;peripherie;2021;Maison;;24
Lille;59128;Capinghem;peripherie;2022;Appartement;;7
Lille;59128;Capinghem;peripherie;2022;Maison;;20
Lille;59128;Capinghem;peripherie;2023;Appartement;;12
Lille;59128;Capinghem;peripherie;2023;Maison;;14
Lille;59128;Capinghem;peripherie;2024;Appartement;;7
Lille;59128;Capinghem;peripherie;2024;Maison;;12
Lille;59128;Capinghem;peripherie;2025;Appartement;;10
Lille;59128;Capinghem;peripherie;2025;Maison;;25
Lille;59133;Carnin;peripherie;2021;Appartement;;2
Lille;59133;Carnin;peripherie;2021;Maison;;22
Lille;59133;Carnin;peripherie;2022;Appartement;;1
Lille;59133;Carnin;peripherie;2022;Maison;;7
Lille;59133;Carnin;peripherie;2023;Appartement;;4
Lille;59133;Carnin;peripherie;2023;Maison;;9
Lille;59133;Carnin;peripherie;2024;Appartement;;1
Lille;59133;Carnin;peripherie;2024;Maison;;9
Lille;59133;Carnin;peripherie;2025;Appartement;;1
Lille;59133;Carnin;peripherie;2025;Maison;;13
Lille;59143;La Chapelle-d'Armentières;peripherie;2021;Appartement;;11
Lille;59143;La Chapelle-d'Armentières;peripherie;2021;Maison;2331.0;117
Lille;59143;La Chapelle-d'Armentières;peripherie;2022;Appartement;;23
Lille;59143;La Chapelle-d'Armentières;peripherie;2022;Maison;2629.0;109
Lille;59143;La Chapelle-d'Armentières;peripherie;2023;Appartement;;10
Lille;59143;La Chapelle-d'Armentières;peripherie;2023;Maison;2294.0;91
Lille;59143;La Chapelle-d'Armentières;peripherie;2024;Appartement;;17
Lille;59143;La Chapelle-d'Armentières;peripherie;2024;Maison;2487.0;64
Lille;59143;La Chapelle-d'Armentières;peripherie;2025;Appartement;;14
Lille;59143;La Chapelle-d'Armentières;peripherie;2025;Maison;2438.0;91
Lille;59146;Chéreng;peripherie;2021;Appartement;;3
Lille;59146;Chéreng;peripherie;2021;Maison;3238.0;45
Lille;59146;Chéreng;peripherie;2022;Appartement;;3
Lille;59146;Chéreng;peripherie;2022;Maison;3704.0;37
Lille;59146;Chéreng;peripherie;2023;Appartement;;1
Lille;59146;Chéreng;peripherie;2023;Maison;;24
Lille;59146;Chéreng;peripherie;2024;Appartement;;3
Lille;59146;Chéreng;peripherie;2024;Maison;;29
Lille;59146;Chéreng;peripherie;2025;Appartement;;5
Lille;59146;Chéreng;peripherie;2025;Maison;3451.0;44
Lille;59152;Comines;peripherie;2021;Appartement;;13
Lille;59152;Comines;peripherie;2021;Maison;2286.0;136
Lille;59152;Comines;peripherie;2022;Appartement;;15
Lille;59152;Comines;peripherie;2022;Maison;2475.0;140
Lille;59152;Comines;peripherie;2023;Appartement;;12
Lille;59152;Comines;peripherie;2023;Maison;2382.0;102
Lille;59152;Comines;peripherie;2024;Appartement;;20
Lille;59152;Comines;peripherie;2024;Maison;2256.0;94
Lille;59152;Comines;peripherie;2025;Appartement;;24
Lille;59152;Comines;peripherie;2025;Maison;2205.0;116
Lille;59163;Croix;peripherie;2021;Appartement;2406.0;141
Lille;59163;Croix;peripherie;2021;Maison;2371.0;292
Lille;59163;Croix;peripherie;2022;Appartement;2456.0;151
Lille;59163;Croix;peripherie;2022;Maison;2596.0;267
Lille;59163;Croix;peripherie;2023;Appartement;2667.0;107
Lille;59163;Croix;peripherie;2023;Maison;2621.0;204
Lille;59163;Croix;peripherie;2024;Appartement;2653.0;95
Lille;59163;Croix;peripherie;2024;Maison;2467.0;172
Lille;59163;Croix;peripherie;2025;Appartement;2552.0;151
Lille;59163;Croix;peripherie;2025;Maison;2634.0;212
Lille;59173;Deûlémont;peripherie;2021;Maison;;17
Lille;59173;Deûlémont;peripherie;2022;Appartement;;1
Lille;59173;Deûlémont;peripherie;2022;Maison;;18
Lille;59173;Deûlémont;peripherie;2023;Appartement;;2
Lille;59173;Deûlémont;peripherie;2023;Maison;;15
Lille;59173;Deûlémont;peripherie;2024;Maison;;7
Lille;59173;Deûlémont;peripherie;2025;Maison;;12
Lille;59193;Emmerin;peripherie;2021;Maison;2479.0;46
Lille;59193;Emmerin;peripherie;2022;Appartement;;11
Lille;59193;Emmerin;peripherie;2022;Maison;2718.0;48
Lille;59193;Emmerin;peripherie;2023;Maison;2522.0;36
Lille;59193;Emmerin;peripherie;2024;Appartement;;1
Lille;59193;Emmerin;peripherie;2024;Maison;2524.0;32
Lille;59193;Emmerin;peripherie;2025;Maison;2376.0;40
Lille;59195;Englos;peripherie;2021;Maison;;7
Lille;59195;Englos;peripherie;2022;Maison;;8
Lille;59195;Englos;peripherie;2023;Maison;;11
Lille;59195;Englos;peripherie;2024;Maison;;7
Lille;59195;Englos;peripherie;2025;Maison;;6
Lille;59196;Ennetières-en-Weppes;peripherie;2021;Maison;;11
Lille;59196;Ennetières-en-Weppes;peripherie;2022;Maison;;13
Lille;59196;Ennetières-en-Weppes;peripherie;2023;Appartement;;2
Lille;59196;Ennetières-en-Weppes;peripherie;2023;Maison;;14
Lille;59196;Ennetières-en-Weppes;peripherie;2024;Appartement;;2
Lille;59196;Ennetières-en-Weppes;peripherie;2024;Maison;;12
Lille;59196;Ennetières-en-Weppes;peripherie;2025;Appartement;;1
Lille;59196;Ennetières-en-Weppes;peripherie;2025;Maison;;8
Lille;59201;Erquinghem-le-Sec;peripherie;2021;Maison;;6
Lille;59201;Erquinghem-le-Sec;peripherie;2022;Maison;;4
Lille;59201;Erquinghem-le-Sec;peripherie;2023;Maison;;4
Lille;59201;Erquinghem-le-Sec;peripherie;2024;Maison;;3
Lille;59201;Erquinghem-le-Sec;peripherie;2025;Maison;;1
Lille;59202;Erquinghem-Lys;peripherie;2021;Appartement;;12
Lille;59202;Erquinghem-Lys;peripherie;2021;Maison;2149.0;69
Lille;59202;Erquinghem-Lys;peripherie;2022;Appartement;;7
Lille;59202;Erquinghem-Lys;peripherie;2022;Maison;2357.0;59
Lille;59202;Erquinghem-Lys;peripherie;2023;Appartement;;10
Lille;59202;Erquinghem-Lys;peripherie;2023;Maison;2249.0;51
Lille;59202;Erquinghem-Lys;peripherie;2024;Appartement;;8
Lille;59202;Erquinghem-Lys;peripherie;2024;Maison;2193.0;43
Lille;59202;Erquinghem-Lys;peripherie;2025;Appartement;;6
Lille;59202;Erquinghem-Lys;peripherie;2025;Maison;2188.0;54
Lille;59208;Escobecques;peripherie;2021;Maison;;4
Lille;59208;Escobecques;peripherie;2022;Maison;;1
Lille;59208;Escobecques;peripherie;2023;Maison;;1
Lille;59208;Escobecques;peripherie;2024;Maison;;1
Lille;59208;Escobecques;peripherie;2025;Maison;;5
Lille;59220;Faches-Thumesnil;peripherie;2021;Appartement;2555.0;60
Lille;59220;Faches-Thumesnil;peripherie;2021;Maison;2429.0;234
Lille;59220;Faches-Thumesnil;peripherie;2022;Appartement;2518.0;52
Lille;59220;Faches-Thumesnil;peripherie;2022;Maison;2687.0;213
Lille;59220;Faches-Thumesnil;peripherie;2023;Appartement;2685.0;58
Lille;59220;Faches-Thumesnil;peripherie;2023;Maison;2539.0;160
Lille;59220;Faches-Thumesnil;peripherie;2024;Appartement;2543.0;45
Lille;59220;Faches-Thumesnil;peripherie;2024;Maison;2510.0;175
Lille;59220;Faches-Thumesnil;peripherie;2025;Appartement;2762.0;46
Lille;59220;Faches-Thumesnil;peripherie;2025;Maison;2404.0;200
Lille;59247;Forest-sur-Marque;peripherie;2021;Maison;;17
Lille;59247;Forest-sur-Marque;peripherie;2022;Appartement;;1
Lille;59247;Forest-sur-Marque;peripherie;2022;Maison;;26
Lille;59247;Forest-sur-Marque;peripherie;2023;Maison;;16
Lille;59247;Forest-sur-Marque;peripherie;2024;Maison;;17
Lille;59247;Forest-sur-Marque;peripherie;2025;Appartement;;1
Lille;59247;Forest-sur-Marque;peripherie;2025;Maison;;20
Lille;59250;Fournes-en-Weppes;peripherie;2021;Appartement;;2
Lille;59250;Fournes-en-Weppes;peripherie;2021;Maison;2804.0;33
Lille;59250;Fournes-en-Weppes;peripherie;2022;Appartement;;3
Lille;59250;Fournes-en-Weppes;peripherie;2022;Maison;;23
Lille;59250;Fournes-en-Weppes;peripherie;2023;Maison;;24
Lille;59250;Fournes-en-Weppes;peripherie;2024;Maison;;25
Lille;59250;Fournes-en-Weppes;peripherie;2025;Appartement;;1
Lille;59250;Fournes-en-Weppes;peripherie;2025;Maison;;26
Lille;59252;Frelinghien;peripherie;2021;Appartement;;2
Lille;59252;Frelinghien;peripherie;2021;Maison;;25
Lille;59252;Frelinghien;peripherie;2022;Appartement;;2
Lille;59252;Frelinghien;peripherie;2022;Maison;;28
Lille;59252;Frelinghien;peripherie;2023;Maison;;22
Lille;59252;Frelinghien;peripherie;2024;Maison;;27
Lille;59252;Frelinghien;peripherie;2025;Maison;2602.0;30
Lille;59256;Fretin;peripherie;2021;Appartement;;3
Lille;59256;Fretin;peripherie;2021;Maison;2889.0;41
Lille;59256;Fretin;peripherie;2022;Maison;2712.0;46
Lille;59256;Fretin;peripherie;2023;Maison;2926.0;33
Lille;59256;Fretin;peripherie;2024;Appartement;;1
Lille;59256;Fretin;peripherie;2024;Maison;2881.0;50
Lille;59256;Fretin;peripherie;2025;Maison;2848.0;35
Lille;59257;Fromelles;peripherie;2021;Maison;;13
Lille;59257;Fromelles;peripherie;2022;Maison;;14
Lille;59257;Fromelles;peripherie;2023;Maison;;10
Lille;59257;Fromelles;peripherie;2024;Maison;;6
Lille;59257;Fromelles;peripherie;2025;Maison;;12
Lille;59275;Gruson;peripherie;2021;Maison;;12
Lille;59275;Gruson;peripherie;2022;Appartement;;1
Lille;59275;Gruson;peripherie;2022;Maison;;7
Lille;59275;Gruson;peripherie;2023;Appartement;;1
Lille;59275;Gruson;peripherie;2023;Maison;;12
Lille;59275;Gruson;peripherie;2024;Maison;;3
Lille;59275;Gruson;peripherie;2025;Maison;;14
Lille;59278;Hallennes-lez-Haubourdin;peripherie;2021;Appartement;;9
Lille;59278;Hallennes-lez-Haubourdin;peripherie;2021;Maison;2533.0;66
Lille;59278;Hallennes-lez-Haubourdin;peripherie;2022;Appartement;;5
Lille;59278;Hallennes-lez-Haubourdin;peripherie;2022;Maison;2944.0;51
Lille;59278;Hallennes-lez-Haubourdin;peripherie;2023;Appartement;;4
Lille;59278;Hallennes-lez-Haubourdin;peripherie;2023;Maison;2654.0;37
Lille;59278;Hallennes-lez-Haubourdin;peripherie;2024;Maison;2615.0;37
Lille;59278;Hallennes-lez-Haubourdin;peripherie;2025;Appartement;;12
Lille;59278;Hallennes-lez-Haubourdin;peripherie;2025;Maison;2665.0;63
Lille;59279;Halluin;peripherie;2021;Appartement;2250.0;43
Lille;59279;Halluin;peripherie;2021;Maison;2173.0;258
Lille;59279;Halluin;peripherie;2022;Appartement;2302.0;45
Lille;59279;Halluin;peripherie;2022;Maison;2184.0;249
Lille;59279;Halluin;peripherie;2023;Appartement;;24
Lille;59279;Halluin;peripherie;2023;Maison;2091.0;179
Lille;59279;Halluin;peripherie;2024;Appartement;2184.0;31
Lille;59279;Halluin;peripherie;2024;Maison;2097.0;161
Lille;59279;Halluin;peripherie;2025;Appartement;;19
Lille;59279;Halluin;peripherie;2025;Maison;2169.0;215
Lille;59281;Hantay;peripherie;2021;Maison;;18
Lille;59281;Hantay;peripherie;2022;Maison;;15
Lille;59281;Hantay;peripherie;2023;Maison;;11
Lille;59281;Hantay;peripherie;2024;Maison;;9
Lille;59281;Hantay;peripherie;2025;Maison;;13
Lille;59286;Haubourdin;peripherie;2021;Appartement;2079.0;58
Lille;59286;Haubourdin;peripherie;2021;Maison;2232.0;169
Lille;59286;Haubourdin;peripherie;2022;Appartement;2291.0;44
Lille;59286;Haubourdin;peripherie;2022;Maison;2363.0;172
Lille;59286;Haubourdin;peripherie;2023;Appartement;2174.0;66
Lille;59286;Haubourdin;peripherie;2023;Maison;2330.0;114
Lille;59286;Haubourdin;peripherie;2024;Appartement;2306.0;45
Lille;59286;Haubourdin;peripherie;2024;Maison;2148.0;104
Lille;59286;Haubourdin;peripherie;2025;Appartement;2642.0;71
Lille;59286;Haubourdin;peripherie;2025;Maison;2177.0;133
Lille;59299;Hem;peripherie;2021;Appartement;;9
Lille;59299;Hem;peripherie;2021;Maison;2725.0;179
Lille;59299;Hem;peripherie;2022;Appartement;;17
Lille;59299;Hem;peripherie;2022;Maison;2785.0;194
Lille;59299;Hem;peripherie;2023;Appartement;;4
Lille;59299;Hem;peripherie;2023;Maison;2806.0;170
Lille;59299;Hem;peripherie;2024;Appartement;;9
Lille;59299;Hem;peripherie;2024;Maison;2546.0;122
Lille;59299;Hem;peripherie;2025;Appartement;;13
Lille;59299;Hem;peripherie;2025;Maison;2656.0;142
Lille;59303;Herlies;peripherie;2021;Maison;;24
Lille;59303;Herlies;peripherie;2022;Maison;;15
Lille;59303;Herlies;peripherie;2023;Maison;;24
Lille;59303;Herlies;peripherie;2024;Maison;;14
Lille;59303;Herlies;peripherie;2025;Maison;;21
Lille;59316;Houplin-Ancoisne;peripherie;2021;Maison;2589.0;43
Lille;59316;Houplin-Ancoisne;peripherie;2022;Maison;2722.0;47
Lille;59316;Houplin-Ancoisne;peripherie;2023;Maison;;28
Lille;59316;Houplin-Ancoisne;peripherie;2024;Maison;;29
Lille;59316;Houplin-Ancoisne;peripherie;2025;Maison;2402.0;37
Lille;59317;Houplines;peripherie;2021;Appartement;;2
Lille;59317;Houplines;peripherie;2021;Maison;2247.0;118
Lille;59317;Houplines;peripherie;2022;Appartement;;1
Lille;59317;Houplines;peripherie;2022;Maison;2262.0;135
Lille;59317;Houplines;peripherie;2023;Maison;2147.0;76
Lille;59317;Houplines;peripherie;2024;Appartement;;2
Lille;59317;Houplines;peripherie;2024;Maison;2229.0;78
Lille;59317;Houplines;peripherie;2025;Appartement;;2
Lille;59317;Houplines;peripherie;2025;Maison;2225.0;112
Lille;59320;Illies;peripherie;2021;Maison;;18
Lille;59320;Illies;peripherie;2022;Maison;;18
Lille;59320;Illies;peripherie;2023;Maison;;16
Lille;59320;Illies;peripherie;2024;Maison;;16
Lille;59320;Illies;peripherie;2025;Maison;;10
Lille;59328;Lambersart;peripherie;2021;Appartement;2896.0;185
Lille;59328;Lambersart;peripherie;2021;Maison;3650.0;316
Lille;59328;Lambersart;peripherie;2022;Appartement;3140.0;182
Lille;59328;Lambersart;peripherie;2022;Maison;3975.0;304
Lille;59328;Lambersart;peripherie;2023;Appartement;3168.0;131
Lille;59328;Lambersart;peripherie;2023;Maison;3758.0;232
Lille;59328;Lambersart;peripherie;2024;Appartement;3125.0;127
Lille;59328;Lambersart;peripherie;2024;Maison;3492.0;255
Lille;59328;Lambersart;peripherie;2025;Appartement;3038.0;152
Lille;59328;Lambersart;peripherie;2025;Maison;3611.0;275
Lille;59332;Lannoy;peripherie;2021;Appartement;;15
Lille;59332;Lannoy;peripherie;2021;Maison;;24
Lille;59332;Lannoy;peripherie;2022;Appartement;;11
Lille;59332;Lannoy;peripherie;2022;Maison;;21
Lille;59332;Lannoy;peripherie;2023;Appartement;;11
Lille;59332;Lannoy;peripherie;2023;Maison;;11
Lille;59332;Lannoy;peripherie;2024;Appartement;;17
Lille;59332;Lannoy;peripherie;2024;Maison;;9
Lille;59332;Lannoy;peripherie;2025;Appartement;;16
Lille;59332;Lannoy;peripherie;2025;Maison;;11
Lille;59339;Leers;peripherie;2021;Appartement;;8
Lille;59339;Leers;peripherie;2021;Maison;2577.0;104
Lille;59339;Leers;peripherie;2022;Appartement;;9
Lille;59339;Leers;peripherie;2022;Maison;2733.0;115
Lille;59339;Leers;peripherie;2023;Appartement;;7
Lille;59339;Leers;peripherie;2023;Maison;2651.0;87
Lille;59339;Leers;peripherie;2024;Appartement;;6
Lille;59339;Leers;peripherie;2024;Maison;2549.0;92
Lille;59339;Leers;peripherie;2025;Appartement;;5
Lille;59339;Leers;peripherie;2025;Maison;2581.0;84
Lille;59343;Lesquin;peripherie;2021;Appartement;;10
Lille;59343;Lesquin;peripherie;2021;Maison;3043.0;107
Lille;59343;Lesquin;peripherie;2022;Appartement;;9
Lille;59343;Lesquin;peripherie;2022;Maison;3280.0;81
Lille;59343;Lesquin;peripherie;2023;Appartement;;24
Lille;59343;Lesquin;peripherie;2023;Maison;3056.0;79
Lille;59343;Lesquin;peripherie;2024;Appartement;;12
Lille;59343;Lesquin;peripherie;2024;Maison;2925.0;56
Lille;59343;Lesquin;peripherie;2025;Appartement;;28
Lille;59343;Lesquin;peripherie;2025;Maison;2969.0;71
Lille;59346;Lezennes;peripherie;2021;Maison;2689.0;47
Lille;59346;Lezennes;peripherie;2022;Maison;2868.0;36
Lille;59346;Lezennes;peripherie;2023;Maison;;21
Lille;59346;Lezennes;peripherie;2024;Appartement;;1
Lille;59346;Lezennes;peripherie;2024;Maison;;29
Lille;59346;Lezennes;peripherie;2025;Appartement;;2
Lille;59346;Lezennes;peripherie;2025;Maison;2656.0;37
Lille;59350;Lille;centre;2021;Appartement;3718.0;3336
Lille;59350;Lille;centre;2021;Maison;2770.0;1163
Lille;59350;Lille;centre;2022;Appartement;3856.0;3140
Lille;59350;Lille;centre;2022;Maison;2935.0;1106
Lille;59350;Lille;centre;2023;Appartement;3857.0;2568
Lille;59350;Lille;centre;2023;Maison;2889.0;903
Lille;59350;Lille;centre;2024;Appartement;3683.0;2133
Lille;59350;Lille;centre;2024;Maison;2850.0;817
Lille;59350;Lille;centre;2025;Appartement;3708.0;2539
Lille;59350;Lille;centre;2025;Maison;2796.0;939
Lille;59352;Linselles;peripherie;2021;Appartement;;26
Lille;59352;Linselles;peripherie;2021;Maison;2917.0;103
Lille;59352;Linselles;peripherie;2022;Appartement;3686.0;31
Lille;59352;Linselles;peripherie;2022;Maison;3075.0;79
Lille;59352;Linselles;peripherie;2023;Appartement;;19
Lille;59352;Linselles;peripherie;2023;Maison;2860.0;80
Lille;59352;Linselles;peripherie;2024;Appartement;;12
Lille;59352;Linselles;peripherie;2024;Maison;2882.0;68
Lille;59352;Linselles;peripherie;2025;Appartement;;14
Lille;59352;Linselles;peripherie;2025;Maison;2638.0;87
Lille;59356;Lompret;peripherie;2021;Maison;;21
Lille;59356;Lompret;peripherie;2022;Maison;;20
Lille;59356;Lompret;peripherie;2023;Appartement;;1
Lille;59356;Lompret;peripherie;2023;Maison;;14
Lille;59356;Lompret;peripherie;2024;Maison;;20
Lille;59356;Lompret;peripherie;2025;Maison;;19
Lille;59360;Loos;peripherie;2021;Appartement;2451.0;170
Lille;59360;Loos;peripherie;2021;Maison;2368.0;203
Lille;59360;Loos;peripherie;2022;Appartement;2742.0;174
Lille;59360;Loos;peripherie;2022;Maison;2456.0;166
Lille;59360;Loos;peripherie;2023;Appartement;2689.0;106
Lille;59360;Loos;peripherie;2023;Maison;2394.0;135
Lille;59360;Loos;peripherie;2024;Appartement;2600.0;115
Lille;59360;Loos;peripherie;2024;Maison;2270.0;100
Lille;59360;Loos;peripherie;2025;Appartement;2779.0;140
Lille;59360;Loos;peripherie;2025;Maison;2301.0;141
Lille;59367;Lys-lez-Lannoy;peripherie;2021;Appartement;1935.0;52
Lille;59367;Lys-lez-Lannoy;peripherie;2021;Maison;2320.0;171
Lille;59367;Lys-lez-Lannoy;peripherie;2022;Appartement;1952.0;51
Lille;59367;Lys-lez-Lannoy;peripherie;2022;Maison;2529.0;151
Lille;59367;Lys-lez-Lannoy;peripherie;2023;Appartement;2132.0;38
Lille;59367;Lys-lez-Lannoy;peripherie;2023;Maison;2370.0;97
Lille;59367;Lys-lez-Lannoy;peripherie;2024;Appartement;2174.0;39
Lille;59367;Lys-lez-Lannoy;peripherie;2024;Maison;2377.0;119
Lille;59367;Lys-lez-Lannoy;peripherie;2025;Appartement;1894.0;57
Lille;59367;Lys-lez-Lannoy;peripherie;2025;Maison;2260.0;143
Lille;59368;La Madeleine;peripherie;2021;Appartement;3097.0;365
Lille;59368;La Madeleine;peripherie;2021;Maison;3765.0;190
Lille;59368;La Madeleine;peripherie;2022;Appartement;3394.0;317
Lille;59368;La Madeleine;peripherie;2022;Maison;3944.0;188
Lille;59368;La Madeleine;peripherie;2023;Appartement;3230.0;262
Lille;59368;La Madeleine;peripherie;2023;Maison;3636.0;137
Lille;59368;La Madeleine;peripherie;2024;Appartement;3224.0;208
Lille;59368;La Madeleine;peripherie;2024;Maison;3469.0;118
Lille;59368;La Madeleine;peripherie;2025;Appartement;3204.0;276
Lille;59368;La Madeleine;peripherie;2025;Maison;3650.0;153
Lille;59371;Le Maisnil;peripherie;2021;Maison;;3
Lille;59371;Le Maisnil;peripherie;2022;Maison;;8
Lille;59371;Le Maisnil;peripherie;2023;Maison;;4
Lille;59371;Le Maisnil;peripherie;2024;Maison;;3
Lille;59371;Le Maisnil;peripherie;2025;Maison;;8
Lille;59378;Marcq-en-Barœul;peripherie;2021;Appartement;3212.0;334
Lille;59378;Marcq-en-Barœul;peripherie;2021;Maison;3834.0;395
Lille;59378;Marcq-en-Barœul;peripherie;2022;Appartement;3520.0;351
Lille;59378;Marcq-en-Barœul;peripherie;2022;Maison;4030.0;419
Lille;59378;Marcq-en-Barœul;peripherie;2023;Appartement;3559.0;231
Lille;59378;Marcq-en-Barœul;peripherie;2023;Maison;4278.0;290
Lille;59378;Marcq-en-Barœul;peripherie;2024;Appartement;3346.0;203
Lille;59378;Marcq-en-Barœul;peripherie;2024;Maison;4013.0;281
Lille;59378;Marcq-en-Barœul;peripherie;2025;Appartement;3438.0;255
Lille;59378;Marcq-en-Barœul;peripherie;2025;Maison;3983.0;352
Lille;59386;Marquette-lez-Lille;peripherie;2021;Appartement;3409.0;72
Lille;59386;Marquette-lez-Lille;peripherie;2021;Maison;3020.0;137
Lille;59386;Marquette-lez-Lille;peripherie;2022;Appartement;3698.0;38
Lille;59386;Marquette-lez-Lille;peripherie;2022;Maison;3190.0;115
Lille;59386;Marquette-lez-Lille;peripherie;2023;Appartement;;15
Lille;59386;Marquette-lez-Lille;peripherie;2023;Maison;3387.0;126
Lille;59386;Marquette-lez-Lille;peripherie;2024;Appartement;;19
Lille;59386;Marquette-lez-Lille;peripherie;2024;Maison;3202.0;101
Lille;59386;Marquette-lez-Lille;peripherie;2025;Appartement;3479.0;31
Lille;59386;Marquette-lez-Lille;peripherie;2025;Maison;3301.0;103
Lille;59388;Marquillies;peripherie;2021;Maison;;28
Lille;59388;Marquillies;peripherie;2022;Maison;;17
Lille;59388;Marquillies;peripherie;2023;Maison;;21
Lille;59388;Marquillies;peripherie;2024;Maison;;16
Lille;59388;Marquillies;peripherie;2025;Maison;;29
Lille;59410;Mons-en-Barœul;peripherie;2021;Appartement;1776.0;118
Lille;59410;Mons-en-Barœul;peripherie;2021;Maison;2705.0;130
Lille;59410;Mons-en-Barœul;peripherie;2022;Appartement;1794.0;125
Lille;59410;Mons-en-Barœul;peripherie;2022;Maison;2863.0;149
Lille;59410;Mons-en-Barœul;peripherie;2023;Appartement;1778.0;112
Lille;59410;Mons-en-Barœul;peripherie;2023;Maison;3065.0;120
Lille;59410;Mons-en-Barœul;peripherie;2024;Appartement;1723.0;89
Lille;59410;Mons-en-Barœul;peripherie;2024;Maison;2843.0;121
Lille;59410;Mons-en-Barœul;peripherie;2025;Appartement;1677.0;110
Lille;59410;Mons-en-Barœul;peripherie;2025;Maison;2865.0;121
Lille;59421;Mouvaux;peripherie;2021;Appartement;3364.0;58
Lille;59421;Mouvaux;peripherie;2021;Maison;3225.0;171
Lille;59421;Mouvaux;peripherie;2022;Appartement;3544.0;40
Lille;59421;Mouvaux;peripherie;2022;Maison;3349.0;185
Lille;59421;Mouvaux;peripherie;2023;Appartement;3812.0;30
Lille;59421;Mouvaux;peripherie;2023;Maison;3354.0;124
Lille;59421;Mouvaux;peripherie;2024;Appartement;3544.0;45
Lille;59421;Mouvaux;peripherie;2024;Maison;3362.0;122
Lille;59421;Mouvaux;peripherie;2025;Appartement;3531.0;55
Lille;59421;Mouvaux;peripherie;2025;Maison;3248.0;158
Lille;59426;Neuville-en-Ferrain;peripherie;2021;Appartement;;14
Lille;59426;Neuville-en-Ferrain;peripherie;2021;Maison;2573.0;134
